TOPchampId,TOPkeyRune,TOPspell1,TOPspell2,JNGchampId,JNGkeyRune,JNGspell1,JNGspell2,MIDchampId,MIDkeyRune,MIDspell1,MIDspell2,ADCchampId,ADCkeyRune,ADCspell1,ADCspell2,SUPchampId,SUPkeyRune,SUPspell1,SUPspell2
86,4,4,5,25,4,4,9,8,9,4,5,26,11,4,7,27,4,4,5
32,9,4,0,61,4,4,9,60,4,4,5,114,0,4,7,11,15,4,5
91,2,4,0,109,4,4,9,32,9,4,9,64,0,4,7,62,14,4,5
38,13,4,7,61,4,4,9,32,9,4,9,64,0,4,7,88,7,4,5
32,9,4,0,84,4,4,9,6,4,4,5,64,0,4,7,113,15,4,5
39,0,4,0,115,0,4,9,32,9,4,9,26,11,4,7,140,7,4,5
19,2,4,6,15,0,4,9,136,4,4,1,130,0,4,7,108,15,4,5
129,0,4,0,78,4,4,9,21,3,4,2,26,11,4,0,27,7,4,5
91,2,4,5,92,3,4,9,133,2,4,5,45,3,4,7,75,7,4,5
32,13,4,0,15,0,4,9,39,2,4,8,53,1,4,0,27,12,4,1
43,2,4,5,79,1,4,9,107,4,4,2,26,11,4,7,49,7,4,5
120,8,4,0,57,0,4,9,2,4,4,5,66,7,4,7,75,7,4,5
93,2,4,0,35,3,4,9,137,8,4,7,64,0,4,0,10,16,4,5
32,9,4,0,132,9,4,9,6,4,4,2,71,2,4,7,113,15,4,5
133,2,4,0,90,0,4,9,8,9,4,5,26,0,4,7,88,7,4,5
16,9,4,1,79,1,4,9,117,8,4,6,12,8,4,2,124,8,4,5
32,9,4,0,15,0,4,9,137,7,4,0,47,3,4,0,49,7,4,5
22,13,4,0,78,4,4,9,39,2,4,5,21,2,4,7,27,7,4,5
69,13,4,0,115,0,4,9,29,4,4,5,21,2,4,7,75,7,4,1
83,13,4,0,125,4,4,9,63,8,4,2,7,3,4,7,88,15,4,5
2,4,4,0,56,4,4,9,32,9,4,9,139,7,4,5,11,15,4,5
2,4,4,0,79,16,4,9,55,4,4,5,26,11,4,0,3,14,4,5
19,13,4,5,15,7,4,9,60,4,4,5,45,3,4,7,27,7,4,5
53,1,4,0,79,1,4,9,124,8,4,2,39,2,4,2,12,8,4,5
19,2,4,6,92,4,4,9,60,4,4,5,45,3,4,0,41,7,4,1
32,13,4,0,116,2,4,9,82,7,4,5,106,9,4,0,12,4,4,5
43,2,4,5,119,0,4,9,52,4,4,5,106,9,4,0,27,14,4,5
39,2,4,0,132,16,4,9,20,6,4,5,45,3,4,7,138,7,4,1
19,2,4,0,42,6,5,9,20,4,4,5,26,11,4,0,41,7,4,5
19,2,4,0,56,4,4,9,55,4,4,5,47,3,4,7,11,14,4,5
84,4,4,5,40,10,4,9,1,4,4,7,64,0,4,7,30,14,4,5
98,13,4,0,15,0,4,9,20,4,4,0,64,0,4,7,88,15,4,5
15,8,4,0,56,4,4,9,136,4,4,5,47,3,4,0,111,15,4,5
33,3,4,0,54,6,4,9,52,4,4,2,71,6,4,7,74,7,4,5
31,13,4,0,42,6,4,9,5,8,4,0,64,0,4,7,113,14,4,1
127,5,4,0,42,6,4,9,133,2,4,1,45,3,4,7,12,8,4,5
94,8,4,5,56,4,4,9,133,2,4,5,71,6,4,7,88,14,4,5
92,6,4,9,97,6,5,9,52,4,4,5,39,2,4,5,104,7,4,1
31,13,4,5,72,4,4,9,133,2,4,5,7,1,4,7,27,14,4,5
93,2,4,0,15,0,4,9,139,4,4,5,47,3,4,0,6,4,4,5
2,4,4,5,35,3,4,9,18,3,4,7,37,7,4,0,27,14,4,5
101,8,4,0,70,2,4,9,124,8,4,2,45,16,4,7,86,6,4,5
0,8,4,0,70,1,4,9,117,12,4,5,64,0,4,7,65,7,4,5
2,4,4,5,35,2,4,9,51,8,4,0,112,12,4,9,65,7,4,5
22,13,4,0,25,4,4,9,44,4,4,5,21,2,4,7,75,7,4,5
116,2,4,5,79,1,4,9,9,7,4,2,71,3,4,1,27,14,4,5
87,4,4,5,35,3,4,9,13,15,4,5,71,3,4,1,88,15,4,8
38,11,4,0,84,4,4,9,110,4,4,5,137,8,4,7,104,7,4,5
85,13,4,0,61,4,4,9,133,2,4,1,45,16,4,7,74,8,4,5
58,2,4,0,103,5,4,9,52,4,4,5,47,3,4,7,75,7,4,1
101,13,4,0,96,14,4,9,123,8,4,0,45,16,4,7,74,7,4,5
53,1,4,0,40,3,4,9,136,4,4,5,127,4,4,0,12,8,4,5
100,14,4,0,79,1,4,9,110,6,4,7,71,2,4,7,66,8,4,5
0,2,4,0,72,4,4,9,52,4,4,5,39,2,4,0,75,7,4,1
15,0,4,0,70,2,4,9,8,9,4,1,26,11,4,7,140,4,4,5
32,13,4,0,40,7,4,9,136,4,4,5,114,0,4,7,104,7,4,1
120,0,4,0,35,3,4,9,52,4,4,5,26,11,4,7,27,7,4,5
69,13,4,0,35,3,4,9,9,8,4,1,133,3,4,0,65,7,4,5
100,7,4,0,79,1,4,9,68,7,4,0,64,0,4,7,75,7,4,5
100,7,4,0,79,1,4,9,63,8,4,5,71,7,4,7,75,7,4,1
19,2,4,0,35,3,4,9,1,4,4,5,45,8,4,7,12,8,4,5
97,4,0,5,132,9,4,9,1,4,4,5,45,8,4,7,140,8,4,5
19,2,4,6,57,0,4,9,29,7,4,5,45,8,4,7,88,7,4,5
43,2,4,0,79,4,4,9,1,4,4,5,91,4,4,5,62,14,4,5
0,1,4,0,129,0,4,9,131,8,4,2,45,8,4,7,10,4,4,5
120,14,4,0,61,4,4,9,124,8,4,2,26,11,4,7,84,4,4,5
67,8,4,0,115,0,4,9,72,4,4,5,133,2,4,1,27,7,4,5
134,13,4,0,61,4,4,9,66,8,4,2,133,2,4,1,27,8,4,5
77,7,4,0,42,4,4,9,131,8,4,2,121,0,4,7,27,12,4,1
43,2,4,0,79,4,4,9,66,8,4,2,47,3,4,7,74,7,4,5
106,8,4,0,15,0,4,9,110,4,4,5,127,4,4,0,66,8,4,5
100,7,4,0,61,4,4,9,39,2,4,5,45,3,4,7,104,7,4,5
101,14,4,0,36,5,6,9,52,4,4,5,137,8,4,0,104,7,4,5
120,8,4,0,42,6,5,9,2,4,4,5,26,11,4,7,65,7,4,5
83,13,4,0,70,1,4,9,124,4,4,2,21,2,4,7,86,14,4,5
58,2,4,0,92,4,4,9,124,8,4,2,7,1,4,7,65,7,4,5
0,13,4,0,40,7,4,9,34,4,4,5,47,0,4,7,140,8,4,5
32,13,4,5,0,2,4,9,133,2,4,5,14,3,4,7,124,4,4,5
85,13,4,0,115,2,4,9,79,4,4,5,71,6,4,7,75,7,4,5
116,2,4,5,57,0,4,9,68,7,4,0,133,2,4,5,109,4,4,1
87,4,4,5,115,3,4,9,127,4,4,5,122,0,4,7,65,7,4,1
120,8,4,0,61,4,4,9,68,7,4,0,64,0,4,7,86,4,4,5
43,2,4,0,132,0,4,9,109,7,4,5,130,3,4,7,113,14,4,5
76,13,4,0,72,4,4,9,68,7,4,0,137,8,4,7,140,8,4,5
58,2,4,0,129,0,4,9,68,7,4,0,64,0,4,7,62,14,4,5
93,4,4,0,54,4,4,9,107,7,4,6,14,3,4,7,113,15,4,1
87,9,4,5,78,4,4,9,68,7,4,0,64,0,4,7,105,7,4,2
43,2,4,5,109,4,4,9,68,7,4,0,122,3,4,7,12,8,4,5
69,14,4,0,97,4,5,9,95,9,4,0,47,3,4,7,75,7,4,1
91,2,4,0,70,0,4,9,136,4,4,5,74,8,4,0,41,7,4,5
76,9,4,0,43,2,4,9,110,4,4,5,95,9,4,5,104,7,4,7
67,8,4,0,97,4,5,9,68,7,4,0,64,0,4,7,75,7,4,5
0,2,4,0,54,4,4,9,68,7,4,0,118,0,4,7,75,7,4,1
53,1,4,0,118,0,4,9,63,8,4,0,133,2,4,5,65,7,4,1
133,2,4,0,61,4,4,9,66,8,4,8,26,11,4,0,12,8,4,5
31,11,4,0,92,3,4,9,137,8,4,2,21,2,4,7,85,14,4,5
32,13,4,0,70,0,4,9,22,13,0,6,118,7,4,7,88,7,4,5
112,7,4,5,79,4,4,9,133,2,4,5,118,0,4,7,74,7,4,5
91,2,4,5,79,4,4,9,73,7,4,0,45,16,4,7,75,7,4,5
31,13,4,0,56,4,4,9,52,4,4,5,37,8,4,0,74,7,4,5
43,2,4,0,132,9,4,9,74,7,4,5,45,3,4,7,65,7,4,5
76,13,4,0,22,3,4,9,117,3,4,8,64,0,4,7,11,14,4,5
72,4,4,0,27,8,4,9,139,4,4,5,68,7,4,0,86,14,4,5
92,4,4,5,132,16,4,9,126,7,4,5,114,3,4,7,86,14,4,5
43,2,4,5,42,6,4,9,110,4,4,5,64,0,4,7,65,7,4,5
127,5,4,0,132,9,4,9,65,7,4,0,120,8,4,0,3,14,4,5
127,5,4,0,77,4,4,9,117,4,4,5,12,7,4,5,104,7,4,8
32,5,4,5,54,4,4,9,1,4,4,5,45,3,4,7,65,7,4,5
38,13,4,0,119,0,4,9,52,4,4,5,64,0,4,7,13,14,4,5
15,0,4,0,79,4,4,9,127,5,4,5,64,0,4,0,74,7,4,5
98,13,4,0,42,6,4,9,117,8,4,5,45,3,4,7,27,14,4,5
0,2,4,0,115,0,4,9,123,8,4,0,45,1,4,7,75,7,4,5
85,13,4,5,81,5,6,9,127,4,4,5,71,2,4,7,140,7,4,5
116,2,4,5,35,3,4,9,52,4,4,5,12,8,4,0,75,7,4,5
19,2,4,0,132,9,4,9,117,8,4,5,64,0,4,7,3,14,4,5
127,7,4,0,25,4,4,9,139,7,4,5,114,3,4,7,85,7,4,5
116,2,4,5,25,4,4,9,39,2,4,5,71,2,4,7,66,8,4,5
116,2,4,5,79,1,4,9,1,4,4,5,21,2,4,7,75,7,4,5
100,7,4,5,54,4,4,9,139,7,4,5,14,3,4,0,12,8,4,5
43,2,4,0,36,5,6,9,60,4,4,5,45,3,4,7,140,8,4,5
116,2,4,5,43,0,4,9,133,2,4,1,45,16,4,7,111,16,4,5
76,13,4,0,54,4,4,9,127,4,4,5,64,0,4,0,113,14,4,5
133,2,4,5,35,3,4,9,139,4,4,5,71,2,4,7,88,7,4,5
53,7,4,7,70,2,4,9,117,4,4,5,26,11,4,7,27,14,4,5
87,4,4,5,79,4,4,9,51,8,4,0,112,7,4,7,86,4,4,5
15,0,4,0,54,4,4,9,52,4,4,5,26,11,4,7,12,4,4,5
39,2,4,0,15,0,4,9,9,16,4,2,137,8,4,7,105,7,4,2
93,2,4,0,119,0,4,9,117,4,4,5,26,11,4,0,41,7,4,5
43,13,4,0,70,2,4,9,1,4,4,5,14,0,4,7,41,7,4,5
38,4,4,0,135,14,4,9,51,8,4,0,14,0,4,7,12,8,4,5
110,4,4,5,132,9,4,9,29,4,4,5,118,0,4,7,12,4,4,5
43,2,4,5,109,4,4,9,139,4,4,5,46,3,4,7,75,7,4,1
0,13,4,0,54,4,4,9,65,7,4,5,14,3,4,7,12,4,4,5
22,13,4,0,4,14,4,9,139,7,4,5,45,3,4,7,41,7,4,1
32,2,4,0,54,4,4,9,139,7,4,5,46,0,4,2,75,7,4,7
32,13,4,0,43,2,4,9,63,4,4,0,26,11,4,7,138,8,4,5
28,13,4,0,80,15,4,9,110,4,4,5,45,3,4,7,74,10,4,5
122,0,4,2,24,4,4,9,139,7,4,5,21,0,4,7,86,14,4,5
133,2,4,0,57,0,4,9,127,4,4,5,45,3,4,7,86,4,4,5
120,8,4,0,61,4,4,9,117,8,4,5,46,3,4,7,65,7,4,1
120,8,4,0,70,2,4,9,133,2,4,5,46,3,4,7,138,8,4,5
32,13,4,0,97,6,4,9,133,2,4,5,12,8,4,7,13,15,4,5
84,4,4,0,64,0,4,9,52,4,4,5,45,3,4,7,140,7,4,5
136,4,4,5,61,4,4,9,131,8,4,0,64,0,4,7,105,7,4,5
83,13,4,0,92,3,4,9,126,7,4,1,26,11,4,7,75,7,4,1
127,5,4,0,61,4,4,9,9,16,4,2,45,8,4,5,75,7,4,5
81,2,4,0,35,3,4,9,139,4,4,7,26,11,4,7,98,14,4,5
133,2,4,5,25,4,4,9,137,8,4,5,44,7,4,0,140,8,4,5
39,2,4,0,79,4,4,9,18,3,4,2,64,0,4,7,10,4,4,5
84,4,4,5,80,8,4,9,68,7,4,0,21,0,4,7,49,7,4,5
85,13,4,0,70,5,4,9,110,4,4,5,45,3,4,7,140,4,1,5
72,4,4,5,118,0,4,9,110,4,4,5,64,0,4,7,27,14,4,5
39,2,4,0,57,0,4,9,136,4,4,5,26,11,4,7,74,7,4,5
127,7,4,0,78,4,4,9,133,2,4,5,47,0,4,7,13,15,4,1
22,13,4,0,78,4,4,9,136,4,4,5,64,0,4,7,75,7,4,5
12,8,4,5,132,0,4,9,1,4,4,5,114,0,4,2,66,7,4,7
19,2,4,0,34,3,4,9,2,4,4,5,118,0,4,7,75,7,4,7
32,13,4,5,22,0,4,9,106,9,4,0,26,11,4,7,75,7,4,5
72,4,4,0,116,2,4,9,139,7,4,0,127,4,4,5,10,10,4,5
19,2,4,0,15,0,4,9,60,4,4,5,14,3,4,7,75,7,4,5
39,2,4,0,79,1,4,9,50,8,4,0,45,3,4,7,27,14,4,5
32,2,4,0,70,1,4,9,39,2,4,5,106,7,4,7,12,8,4,5
93,4,4,5,72,4,4,9,82,7,4,5,7,2,4,7,105,7,4,1
19,2,4,0,35,2,4,9,65,7,4,5,39,2,4,1,53,1,4,5
20,4,4,0,79,1,4,9,8,9,4,6,64,0,4,7,75,7,4,5
93,2,4,0,78,4,4,9,51,4,4,0,45,3,4,7,24,7,4,5
87,3,4,5,78,4,4,9,50,7,4,1,64,0,4,7,3,14,4,5
19,2,4,0,72,4,4,9,66,8,4,5,14,0,4,7,3,14,4,5
83,13,4,0,35,6,4,9,51,3,4,0,47,3,4,7,65,7,4,5
116,2,4,5,35,3,4,9,117,8,4,5,127,4,4,0,12,7,4,5
98,13,4,0,57,0,4,9,55,7,4,5,47,3,4,0,140,7,4,5
16,9,4,0,79,4,4,9,117,8,4,6,26,11,4,7,3,14,4,5
98,14,4,0,35,6,4,9,63,8,4,0,21,2,4,7,27,14,4,5
93,2,4,0,118,0,4,9,124,8,4,2,46,0,4,7,74,7,4,5
19,2,4,1,61,4,4,9,123,4,4,7,137,8,4,0,12,8,4,5
38,11,4,0,99,0,4,9,110,4,4,5,12,8,4,7,140,8,4,5
31,11,4,0,35,3,4,9,37,7,4,1,21,2,4,7,75,7,4,1
21,2,4,5,89,14,4,9,68,8,4,0,7,0,4,7,66,8,4,1
101,8,4,0,97,4,5,9,133,2,4,0,137,8,4,0,12,8,4,5
0,8,4,5,118,0,4,9,136,4,4,5,21,2,4,7,94,8,4,5
22,13,4,0,15,0,4,9,110,4,4,9,122,0,4,7,86,14,4,5
120,0,4,0,36,5,4,9,55,0,4,5,14,3,4,7,27,12,4,1
91,2,4,5,72,4,4,9,137,8,4,2,21,2,4,7,124,8,4,1
87,9,4,5,27,8,4,9,39,2,4,5,112,7,4,7,140,8,4,5
68,8,4,5,61,4,4,9,137,8,4,2,21,2,4,7,65,7,4,1
28,2,4,0,129,0,4,9,123,8,4,2,71,2,4,7,105,7,4,1
22,13,4,0,92,4,4,9,123,8,4,2,47,0,4,7,62,14,4,5
32,7,4,0,57,16,4,9,20,4,4,5,26,11,4,7,74,7,4,1
43,2,4,0,57,0,4,9,136,4,4,5,21,2,4,7,27,7,4,5
21,2,4,5,119,0,4,9,69,14,4,0,114,3,4,7,113,15,4,5
91,2,4,0,132,9,4,9,66,8,4,2,26,11,4,7,75,7,4,1
39,2,4,0,97,6,5,9,20,4,4,0,21,2,4,7,66,7,4,1
22,13,4,0,54,4,4,9,5,8,4,0,71,8,4,7,104,7,4,1
106,9,4,0,72,6,4,9,37,4,4,5,21,2,4,7,88,7,4,5
133,2,4,5,97,6,5,9,44,7,4,5,21,2,4,7,3,14,4,5
32,13,4,0,79,6,4,9,30,4,4,5,46,0,4,7,113,14,4,5
0,13,4,5,85,7,4,9,123,8,4,5,45,16,4,7,66,7,4,5
116,2,4,5,25,4,4,9,124,8,4,8,64,0,4,7,3,14,4,5
19,2,4,0,35,3,4,9,51,4,4,0,137,8,4,0,88,7,4,5
32,13,4,0,72,6,4,9,6,4,4,5,21,2,4,7,88,7,4,5
91,2,4,0,79,1,4,9,73,7,4,5,21,2,4,7,88,7,4,5
2,4,4,5,43,2,4,9,118,0,4,5,21,2,4,7,17,15,4,5
128,13,4,0,80,8,4,9,136,4,4,0,64,0,4,7,104,7,4,5
93,2,4,0,35,3,4,9,136,4,4,5,21,2,4,7,138,8,4,5
86,13,4,0,4,14,4,9,110,4,4,5,64,0,4,7,140,4,4,5
15,0,4,0,79,4,4,9,106,9,4,0,45,3,4,7,66,8,4,5
84,4,4,5,56,4,4,9,139,4,4,5,130,3,4,7,12,8,4,5
108,13,4,0,72,4,4,9,82,7,4,2,21,2,4,7,86,14,4,5
91,2,4,0,79,1,4,9,137,8,4,5,21,2,4,7,75,7,4,5
64,0,4,7,79,1,4,9,110,4,4,5,19,0,4,5,13,15,4,1
67,2,4,5,92,4,4,9,1,4,4,5,46,3,4,7,62,4,4,5
53,15,4,5,43,4,4,9,66,7,4,2,21,2,4,7,113,14,4,5
2,4,4,5,43,2,4,9,9,7,4,5,64,0,4,0,75,7,4,5
81,2,4,5,56,4,4,9,106,9,4,5,19,2,4,6,5,8,4,0
19,2,4,0,34,14,4,9,53,1,4,2,64,0,4,7,111,15,4,5
28,2,4,0,83,10,4,9,12,4,4,5,45,3,4,7,41,7,4,5
120,0,4,0,132,9,4,9,136,4,4,5,47,0,4,7,65,7,4,1
136,4,4,5,0,2,4,9,23,4,4,5,21,2,4,7,65,7,4,1
87,9,4,5,129,0,4,9,126,4,4,5,31,13,4,5,140,7,4,5
72,4,4,5,109,4,4,9,124,8,4,2,21,2,4,7,105,7,4,7
32,13,4,5,54,4,4,9,63,8,4,0,46,3,4,7,86,14,4,5
31,13,4,0,72,4,4,9,2,4,4,5,45,3,4,7,65,7,4,1
93,4,4,0,129,0,4,9,12,8,4,5,64,0,4,7,138,8,4,1
85,7,4,0,54,4,4,9,29,4,4,5,26,11,4,7,75,4,4,5
98,0,4,0,79,1,4,9,66,8,4,2,21,2,4,7,75,7,4,1
134,13,4,0,92,4,4,9,126,7,4,2,37,7,4,0,27,7,4,5
39,2,4,0,43,0,4,9,60,4,4,5,21,2,4,7,12,8,4,5
19,2,4,5,132,9,4,9,123,8,4,0,7,1,4,7,27,7,4,5
19,2,4,0,25,4,4,9,52,4,4,5,45,3,4,7,74,7,4,5
39,2,4,0,79,1,4,9,50,7,4,1,26,11,4,7,10,4,4,5
43,2,4,0,42,6,4,9,29,4,4,5,14,3,4,7,3,14,4,5
28,2,4,0,54,4,4,9,137,8,4,2,64,0,4,7,88,15,4,5
116,2,4,5,118,2,4,9,1,4,4,5,130,1,4,7,34,14,4,5
19,2,4,0,57,0,4,9,110,4,4,5,12,8,4,7,74,7,4,5
0,2,4,0,35,3,4,9,127,4,4,5,45,8,4,7,10,16,4,5
22,13,4,0,79,1,4,9,123,4,4,7,64,0,4,0,3,14,4,5
43,2,4,0,57,0,4,9,82,7,4,0,64,0,4,7,75,7,4,5
97,4,0,5,109,4,4,9,123,4,4,0,45,8,4,7,3,14,4,5
62,13,4,0,96,14,4,9,32,13,4,0,47,3,4,0,98,14,4,5
58,2,4,0,35,3,4,9,29,4,4,5,130,3,4,7,113,10,4,5
72,4,4,0,57,0,4,9,93,4,4,5,71,6,4,7,104,7,4,5
83,13,4,0,97,4,5,9,29,4,4,5,64,0,4,0,75,7,4,5
100,7,4,5,57,0,4,9,51,4,4,0,133,2,4,7,74,8,4,1
127,4,4,5,57,0,4,9,52,4,4,5,21,2,4,7,113,14,4,5
22,13,4,0,57,0,4,9,136,4,4,5,114,0,4,7,74,7,4,5
19,2,4,5,54,4,4,9,55,4,4,0,71,7,4,7,111,15,4,1
134,13,4,0,57,0,4,9,52,4,4,5,45,3,4,7,74,7,4,5
116,2,4,5,92,6,4,9,123,7,4,2,122,0,4,7,86,14,4,5
0,13,4,0,15,0,4,9,1,4,4,5,21,2,4,7,13,15,4,5
116,2,4,5,132,9,4,9,5,7,4,0,21,2,4,7,41,7,4,5
19,13,4,5,43,2,4,9,110,4,4,5,64,3,4,7,75,7,4,5
92,13,4,5,35,0,4,9,106,9,4,5,137,8,4,7,111,15,4,5
32,7,4,0,79,1,4,9,116,2,4,5,46,3,4,7,105,7,4,2
116,2,4,5,57,1,4,9,66,7,4,2,118,0,4,7,11,15,4,1
100,8,4,0,115,0,4,9,110,4,4,9,47,0,4,7,105,7,4,5
31,11,4,0,129,0,4,9,1,8,4,2,64,0,4,7,41,7,4,5
0,8,4,0,118,0,4,9,139,7,4,5,45,16,4,7,124,8,4,1
120,8,4,0,118,0,4,9,30,7,4,0,46,3,4,7,105,7,4,5
19,2,4,0,115,0,4,9,123,4,4,2,46,3,4,7,86,14,4,5
73,7,4,0,92,4,4,9,123,8,4,0,59,3,4,5,86,14,4,5
87,9,4,5,43,0,4,9,55,4,4,5,45,3,4,7,138,7,4,5
32,13,4,0,35,3,4,9,66,8,4,5,118,3,4,7,86,14,4,5
116,2,4,0,25,4,4,9,136,4,4,5,71,2,4,7,49,7,4,5
86,4,4,5,61,4,4,9,20,6,4,5,47,0,4,7,27,14,4,0
85,13,4,0,56,4,4,9,29,4,4,5,45,3,4,0,86,4,4,5
87,9,4,5,35,3,4,9,127,4,4,5,114,0,4,7,3,14,4,5
127,4,4,5,115,0,4,9,116,2,4,5,122,3,4,7,113,14,4,5
120,14,4,0,70,2,4,9,68,7,4,5,118,0,4,7,75,7,4,5
32,13,4,5,70,2,4,9,136,4,4,5,47,3,4,7,27,7,4,5
93,2,4,0,119,0,4,9,117,8,4,5,21,2,4,7,74,7,4,5
91,2,4,0,118,0,4,9,66,8,4,2,71,2,4,7,75,7,4,1
92,2,4,0,61,4,4,9,29,4,4,5,64,0,4,7,41,7,4,5
32,13,4,0,132,9,4,9,20,4,4,0,137,8,4,0,10,4,4,5
0,13,4,0,92,6,4,9,51,4,4,0,118,3,4,7,74,7,4,5
0,8,4,0,54,4,4,9,12,8,4,5,21,2,4,7,75,7,4,5
43,2,4,0,25,6,4,9,137,7,4,0,26,11,4,7,86,4,4,5
43,2,4,0,132,9,4,9,55,4,4,5,118,0,4,7,65,7,4,5
19,2,4,5,43,0,4,9,117,8,4,5,45,3,4,7,27,14,4,5
98,13,4,0,25,4,4,9,123,4,4,2,64,0,4,7,13,15,4,5
0,2,4,0,35,3,4,9,29,4,4,5,127,4,4,5,62,14,4,1
91,2,4,0,57,0,4,9,131,7,4,2,26,11,4,7,83,15,4,1
116,2,4,5,119,0,4,9,17,8,4,5,118,0,4,7,65,7,4,1
43,2,4,0,27,4,4,9,139,7,4,5,59,1,4,7,65,7,4,5
67,13,4,0,4,14,4,9,133,2,4,5,130,3,4,7,65,15,4,1
43,2,4,0,35,6,4,9,72,4,4,5,126,3,4,7,77,14,4,5
112,16,4,0,79,1,4,9,82,7,4,8,118,0,4,7,75,7,4,5
67,8,4,0,118,16,4,9,6,4,4,5,47,1,4,7,41,7,4,1
31,11,4,0,86,14,4,9,66,8,4,2,133,0,4,7,13,15,4,5
20,4,4,0,93,6,4,9,52,4,4,5,47,3,4,0,65,7,4,7
43,2,4,0,96,14,4,9,136,4,4,5,118,0,4,7,27,3,4,5
100,7,4,0,72,4,4,9,127,4,4,5,21,2,4,7,98,14,4,5
93,7,4,5,70,2,4,9,95,9,4,0,118,0,4,7,140,8,4,5
133,2,4,5,61,4,4,9,95,9,4,0,26,11,4,7,12,7,4,5
17,13,4,5,40,10,4,9,66,8,4,2,137,8,4,7,10,4,4,5
31,13,4,0,79,1,4,9,66,8,4,8,64,0,4,7,3,14,4,5
43,0,4,0,25,6,4,9,52,4,4,5,71,8,4,7,74,7,4,5
110,4,4,5,99,0,4,9,1,4,4,5,26,11,4,0,104,7,4,1
22,13,4,0,35,6,4,9,110,4,4,5,14,3,4,7,10,4,4,5
134,13,4,0,89,14,4,9,2,4,4,5,21,2,4,7,65,7,4,5
93,4,4,5,35,3,4,9,2,4,4,5,39,2,4,5,66,8,4,1
110,4,4,5,89,14,4,9,20,4,4,5,21,2,4,7,113,14,4,5
17,13,4,0,132,9,4,9,139,7,4,7,71,2,4,2,74,7,4,7
116,2,4,5,57,0,4,9,139,8,4,2,45,3,4,7,65,7,4,1
28,13,4,5,125,4,4,9,110,4,4,5,6,4,4,5,105,7,4,2
44,7,4,5,35,3,4,9,29,4,4,5,64,0,4,7,113,14,4,5
133,2,4,0,109,4,4,9,29,4,4,5,71,2,4,7,140,8,4,5
0,6,4,5,78,4,4,9,110,4,4,5,45,3,4,7,27,7,4,5
28,0,4,0,23,4,4,9,133,2,4,5,45,3,4,7,75,7,4,5
101,13,4,0,79,1,4,9,2,4,4,5,64,0,4,0,75,7,4,5
116,2,4,5,129,0,4,9,124,8,4,0,47,0,4,7,66,8,4,1
76,9,4,0,2,4,4,9,52,4,4,5,14,1,4,7,124,8,4,5
32,2,4,5,42,4,4,9,50,7,4,0,21,3,4,2,75,7,4,7
67,13,4,0,56,4,4,9,50,7,4,0,21,3,4,2,105,7,4,5
43,2,4,0,79,1,4,9,106,9,4,5,68,7,4,7,113,14,4,5
55,4,4,0,57,0,4,9,50,7,4,0,64,0,4,7,12,8,4,5
19,2,4,0,35,3,4,9,17,13,4,0,130,3,4,0,137,7,4,5
43,2,4,0,35,3,4,9,60,4,4,0,122,3,4,7,75,7,4,1
43,2,4,0,61,4,4,9,50,7,4,0,71,6,4,7,111,15,4,5
93,2,4,0,78,4,4,9,27,8,4,0,59,2,4,7,65,7,4,5
20,4,4,0,79,1,4,9,110,9,4,5,127,4,4,6,105,7,4,1
76,13,4,0,115,0,4,9,66,8,4,2,45,3,4,7,41,7,4,5
133,2,4,5,132,9,4,9,20,4,4,0,130,1,4,7,88,7,4,5
67,8,4,0,35,3,4,9,139,7,4,5,21,2,4,0,88,7,4,5
0,13,4,0,119,0,4,9,52,4,4,5,64,0,4,7,27,14,4,5
43,2,4,0,109,4,4,9,23,4,4,5,45,3,4,7,88,7,4,5
0,13,4,0,109,4,4,9,45,3,4,8,64,0,4,7,13,15,4,5
112,7,4,5,25,4,4,9,37,7,4,0,64,0,4,0,11,14,4,5
19,2,4,0,36,5,4,9,79,4,4,5,64,0,4,7,75,7,4,5
72,4,4,0,79,1,4,9,50,8,4,1,64,0,4,7,62,14,4,5
0,2,4,0,119,0,4,9,52,4,4,5,114,3,4,7,75,7,4,1
69,13,4,0,79,1,4,9,68,7,4,0,64,0,4,7,86,14,4,5
31,11,4,0,132,9,4,9,117,8,4,1,39,2,4,7,41,7,4,5
127,4,4,0,57,0,4,9,29,4,4,0,102,2,4,7,49,8,4,1
19,2,4,0,70,2,4,9,65,7,1,7,137,8,4,2,86,14,4,5
93,2,4,0,15,0,4,9,139,7,4,5,14,3,4,7,19,2,4,1
116,2,4,0,97,6,5,9,136,4,4,5,127,9,4,0,88,7,4,5
28,2,4,0,61,4,4,9,1,4,4,5,46,3,4,7,105,7,4,2
127,4,4,0,118,0,4,9,137,8,4,2,136,4,4,5,62,14,4,5
31,11,4,0,57,0,4,9,136,4,4,5,95,9,4,0,27,14,4,5
76,9,4,0,43,2,4,9,137,8,4,2,114,3,4,7,75,7,4,5
116,2,4,5,61,4,4,9,55,4,4,5,26,11,4,7,75,7,4,5
55,7,4,0,93,4,4,9,17,13,4,0,45,3,4,7,65,7,4,5
21,2,4,0,56,4,4,9,137,8,4,2,23,4,4,0,27,7,4,5
67,13,4,0,35,4,4,9,68,7,4,0,64,0,4,7,86,14,4,5
10,6,4,0,135,14,4,9,139,7,4,5,64,0,4,7,27,12,4,1
53,1,4,0,36,5,6,9,133,2,4,5,45,3,4,7,74,7,4,5
